1.000000000000000000e+00 3.300000000000000000e+01 2.529822128134703618e+01 1.640450029994886569e-04 -1.648373802723136999e-04 8.072369281167439620e-06 -8.463571245775349753e-08
1.000000000000000000e+00 3.400000000000000000e+01 2.563201123595259290e+01 1.556802178344842834e-04 -1.563808498730888321e-04 8.593875362539443296e-06 -8.167075840467212088e-08
1.000000000000000000e+00 3.500000000000000000e+01 2.600000000000000000e+01 1.468572522744097703e-04 -1.474659790216751155e-04 8.995694875591424928e-06 -7.840038077860207125e-08
1.000000000000000000e+00 3.600000000000000000e+01 2.640075756488817049e+01 1.376888280833014335e-04 -1.382135534568360653e-04 9.287129355704676630e-06 -7.484770332127498212e-08
1.000000000000000000e+00 3.700000000000000000e+01 2.683281572999747766e+01 1.282829935630004170e-04 -1.287272240447509346e-04 9.479680899858924773e-06 -7.102537988761057752e-08
1.000000000000000000e+00 3.800000000000000000e+01 2.729468812791236232e+01 1.187294662835835840e-04 -1.191032088459723505e-04 9.586669554120181625e-06 -6.695739208411796966e-08
1.000000000000000000e+00 3.900000000000000000e+01 2.778488797889960793e+01 1.091096544547600538e-04 -1.094181032738792640e-04 9.621881424522807900e-06 -6.265782459261617357e-08
1.000000000000000000e+00 4.000000000000000000e+01 2.830194339616981125e+01 9.948570343453796820e-05 -9.973912398464115903e-05 9.599489534036511034e-06 -5.815061087071759366e-08
1.000000000000000000e+00 4.100000000000000000e+01 2.884441020371191300e+01 8.991067538668703169e-05 -9.011446974575962245e-05 9.532890548772159306e-06 -5.345058653700247766e-08
1.000000000000000000e+00 4.200000000000000000e+01 2.941088233970548416e+01 8.041992233699364959e-05 -8.058336743585642369e-05 9.434982233909203165e-06 -4.858089827319925788e-08
1.000000000000000000e+00 4.300000000000000000e+01 3.000000000000000000e+01 7.104071091886862536e-05 -7.116853977428582215e-05 9.317195692326037766e-06 -4.355663344165019470e-08
1.000000000000000000e+00 4.400000000000000000e+01 3.061045573002793319e+01 6.178553095234157405e-05 -6.188535902598963723e-05 9.190071260696594643e-06 -3.839963594558774449e-08
1.000000000000000000e+00 4.500000000000000000e+01 3.124099870362661591e+01 5.266056839747543608e-05 -5.273607354174353427e-05 9.062421821063293799e-06 -3.312496407457116827e-08
1.000000000000000000e+00 4.600000000000000000e+01 3.189043743820394994e+01 4.366068731021498646e-05 -4.371756309429803854e-05 8.942108918955357302e-06 -2.775288919069386889e-08
1.000000000000000000e+00 4.700000000000000000e+01 3.255764119219941222e+01 3.477635055956472147e-05 -3.481714097995691813e-05 8.835260758027044156e-06 -2.229838391317641856e-08
1.000000000000000000e+00 4.800000000000000000e+01 3.324154027718932269e+01 2.599016579416089814e-05 -2.601861265544141774e-05 8.747155134967275164e-06 -1.678011553204126203e-08
1.000000000000000000e+00 4.900000000000000000e+01 3.394112549695427816e+01 1.728204028963017114e-05 -1.729961451286146602e-05 8.681433587559467358e-06 -1.121311458769594252e-08
1.000000000000000000e+00 5.000000000000000000e+01 3.465544690232691494e+01 8.627298619041963429e-06 -8.635846267040908077e-06 8.641020144815085571e-06 -5.614614967134030443e-09
2.000000000000000000e+00 1.000000000000000000e+00 3.324154027718932269e+01 1.858812169325794078e-05 -9.329981791920016849e-06 -1.861337540025713048e-05 -1.154462851559098226e-08
2.000000000000000000e+00 2.000000000000000000e+00 3.252691193458118590e+01 3.722675080051426097e-05 -1.868742971505330411e-05 -1.868742971505330411e-05 -2.305230492345017312e-08
2.000000000000000000e+00 3.000000000000000000e+00 3.182766092567909766e+01 5.596298112336454901e-05 -2.809899763042559754e-05 -1.880690254528216584e-05 -3.448759531650259324e-08
2.000000000000000000e+00 4.000000000000000000e+00 3.114482300479487265e+01 7.484055589107859265e-05 -3.758794278174196169e-05 -1.896493048862744299e-05 -4.581148330748131521e-08
2.000000000000000000e+00 5.000000000000000000e+00 3.047950130825634218e+01 9.389284210061943500e-05 -4.717498395024401518e-05 -1.915282456266731350e-05 -5.698952181354893310e-08
2.000000000000000000e+00 6.000000000000000000e+00 2.983286778035259701e+01 1.131462050164132197e-04 -5.687388110179525993e-05 -1.935825879098574521e-05 -6.798022749932632622e-08
2.000000000000000000e+00 7.000000000000000000e+00 2.920616373302046753e+01 1.326093596825909254e-04 -6.669387027028502845e-05 -1.956687800272828342e-05 -7.874977699612675536e-08
2.000000000000000000e+00 8.000000000000000000e+00 2.860069929215018192e+01 1.522799610218697865e-04 -7.663342898425750966e-05 -1.976059502302366484e-05 -8.925410377871401211e-08
2.000000000000000000e+00 9.000000000000000000e+00 2.801785145224380003e+01 1.721305497286382551e-04 -8.668425583766801177e-05 -1.991924102803577018e-05 -9.945994302955861455e-08
2.000000000000000000e+00 1.000000000000000000e+01 2.745906043549196340e+01 1.921184430779413269e-04 -9.682338766176430700e-05 -2.001914060935624314e-05 -1.093209244737447256e-07
2.000000000000000000e+00 1.100000000000000000e+01 2.692582403567251959e+01 2.121688309473507414e-04 -1.070188186290493658e-04 -2.003494907148330010e-05 -1.188046627844979893e-07
2.000000000000000000e+00 1.200000000000000000e+01 2.641968962724581260e+01 2.321883412209079271e-04 -1.172203441956832999e-04 -1.993871516396415245e-05 -1.278632184094797165e-07
2.000000000000000000e+00 1.300000000000000000e+01 2.594224354214569317e+01 2.520462612752790463e-04 -1.273671030926995539e-04 -1.970207076147118149e-05 -1.364658249808836307e-07
2.000000000000000000e+00 1.400000000000000000e+01 2.549509756796392423e+01 2.715924827438502900e-04 -1.373777735587928368e-04 -1.929597216869736163e-05 -1.445641609618608311e-07
2.000000000000000000e+00 1.500000000000000000e+01 2.507987240796890660e+01 2.906382056126737695e-04 -1.471605203096896142e-04 -1.869333853676789239e-05 -1.521302050280011909e-07
2.000000000000000000e+00 1.600000000000000000e+01 2.469817807045693669e+01 3.089791598173860748e-04 -1.566033702485234683e-04 -1.786951965904726700e-05 -1.591168250910063135e-07
2.000000000000000000e+00 1.700000000000000000e+01 2.435159132377184221e+01 3.263772449307683035e-04 -1.655871210158288670e-04 -1.680525879909101623e-05 -1.655001605452733216e-07
2.000000000000000000e+00 1.800000000000000000e+01 2.404163056034261459e+01 3.425896774155681073e-04 -1.739766963384904524e-04 -1.548762701742280139e-05 -1.712360930707752197e-07
2.000000000000000000e+00 1.900000000000000000e+01 2.376972864800942631e+01 3.573524989656139063e-04 -1.816373112081757482e-04 -1.391281687063578845e-05 -1.763064746477225903e-07
2.000000000000000000e+00 2.000000000000000000e+01 2.353720459187963954e+01 3.704153111568396842e-04 -1.884271357063931074e-04 -1.208688346044623049e-05 -1.806720979023040963e-07
2.000000000000000000e+00 2.100000000000000000e+01 2.334523505985750447e+01 3.815262658865063673e-04 -1.942162457811350939e-04 -1.002752160223071773e-05 -1.843220242628566992e-07
2.000000000000000000e+00 2.200000000000000000e+01 2.319482700948640286e+01 3.904703543613011196e-04 -1.988799539873239292e-04 -7.763722635647081439e-06 -1.872237216066869811e-07
2.000000000000000000e+00 2.300000000000000000e+01 2.308679276123039159e+01 3.970537111578005302e-04 -2.023189380030835142e-04 -5.335684005470619877e-06 -1.893747003966269465e-07
2.000000000000000000e+00 2.400000000000000000e+01 2.302172886644267535e+01 4.011417223722423594e-04 -2.044515060040870717e-04 -2.792777985810942403e-06 -1.907505333194770697e-07
2.000000000000000000e+00 2.500000000000000000e+01 2.300000000000000000e+01 4.026392671294224150e-04 -2.052324214338517268e-04 -1.913579798630906954e-07 -1.913579798630906954e-07
2.000000000000000000e+00 2.600000000000000000e+01 2.302172886644267535e+01 4.015244383319685408e-04 -2.046419788559359580e-04 2.408683154650221453e-06 -1.911816455852093262e-07
2.000000000000000000e+00 2.700000000000000000e+01 2.308679276123039159e+01 3.978219008201219721e-04 -2.027012770688811671e-04 4.947419378887674482e-06 -1.902377668695168916e-07
2.000000000000000000e+00 2.800000000000000000e+01 2.319482700948640286e+01 3.916295995741931918e-04 -1.994569257873581882e-04 7.368505497639299580e-06 -1.885203041787891082e-07
2.000000000000000000e+00 2.900000000000000000e+01 2.334523505985750447e+01 3.830848898248433729e-04 -1.949920564683750124e-04 9.622512030838366532e-06 -1.860545665680621644e-07
2.000000000000000000e+00 3.000000000000000000e+01 2.353720459187963954e+01 3.723845755125164587e-04 -1.894073703607795857e-04 1.166922604322077547e-05 -1.828435604642306058e-07
2.000000000000000000e+00 3.100000000000000000e+01 2.376972864800942631e+01 3.597464377384018220e-04 -1.828290649716251604e-04 1.347957826370888706e-05 -1.789206546885368371e-07
2.000000000000000000e+00 3.200000000000000000e+01 2.404163056034261459e+01 3.454254189850986846e-04 -1.753884727916464451e-04 1.503583859688721104e-05 -1.742970202639633742e-07
2.000000000000000000e+00 3.300000000000000000e+01 2.435159132377184221e+01 3.296747605446273999e-04 -1.672290240959819314e-04 1.633185961946051023e-05 -1.690125675862178944e-07
2.000000000000000000e+00 3.400000000000000000e+01 2.469817807045693669e+01 3.127616997461776641e-04 -1.584869605520204108e-04 1.737140125063858440e-05 -1.630853101779400696e-07
2.000000000000000000e+00 3.500000000000000000e+01 2.507987240796890660e+01 2.949319580433502311e-04 -1.492990613164161184e-04 1.816729641625276673e-05 -1.565598430446611157e-07
2.000000000000000000e+00 3.600000000000000000e+01 2.549509756796392423e+01 2.764271069136721307e-04 -1.397860432041921563e-04 1.873875497692418092e-05 -1.494594419924953448e-07
2.000000000000000000e+00 3.700000000000000000e+01 2.594224354214569317e+01 2.574544480895018693e-04 -1.300616843316798111e-04 1.911034461086371489e-05 -1.418313939436505189e-07
2.000000000000000000e+00 3.800000000000000000e+01 2.641968962724581260e+01 2.382064176919447009e-04 -1.202193865044010301e-04 1.930912077087167068e-05 -1.337026028274741112e-07
2.000000000000000000e+00 3.900000000000000000e+01 2.692582403567251959e+01 2.188362065477585279e-04 -1.103423580984414247e-04 1.936408486133119142e-05 -1.251211278625310661e-07
2.000000000000000000e+00 4.000000000000000000e+01 2.745906043549196340e+01 1.994782479692823181e-04 -1.004930486809613090e-04 1.930363352811964150e-05 -1.161160081861271074e-07
2.000000000000000000e+00 4.100000000000000000e+01 2.801785145224380003e+01 1.802289394915192449e-04 -9.072357913299185271e-05 1.915575654878473534e-05 -1.067344141900139227e-07
2.000000000000000000e+00 4.200000000000000000e+01 2.860069929215018192e+01 1.611667348717128474e-04 -8.106749694862465426e-05 1.894592997147380030e-05 -9.700632839242291378e-08
2.000000000000000000e+00 4.300000000000000000e+01 2.920616373302046753e+01 1.423370795485716443e-04 -7.154961198078572471e-05 1.869800840986678646e-05 -8.697676898288832746e-08
2.000000000000000000e+00 4.400000000000000000e+01 2.983286778035259701e+01 1.237707180519792745e-04 -6.217959488400395709e-05 1.843246623254228789e-05 -7.667587720547081216e-08
2.000000000000000000e+00 4.500000000000000000e+01 3.047950130825634218e+01 1.054721470834870685e-04 -5.296057575848843338e-05 1.816779593169159869e-05 -6.614573270351546599e-08
2.000000000000000000e+00 4.600000000000000000e+01 3.114482300479487265e+01 8.743512618859607707e-05 -4.388430605591645212e-05 1.791893256178661613e-05 -5.541630136163402465e-08
2.000000000000000000e+00 4.700000000000000000e+01 3.182766092567909766e+01 6.963428195991383626e-05 -3.493812517339798336e-05 1.769895043885662080e-05 -4.452642996315375832e-08
2.000000000000000000e+00 4.800000000000000000e+01 3.252691193458118590e+01 5.203722531088283547e-05 -2.610159374059850909e-05 1.751752646709545211e-05 -3.350600631735672691e-08
2.000000000000000000e+00 4.900000000000000000e+01 3.324154027718932269e+01 3.459922902572293204e-05 -1.735164022731062344e-05 1.738276638840050966e-05 -2.239079668722075917e-08
2.000000000000000000e+00 5.000000000000000000e+01 3.397057550292606010e+01 1.727169253408181615e-05 -8.660700374057916535e-06 1.729961451286146602e-05 -1.121106493492225135e-08
3.000000000000000000e+00 1.000000000000000000e+00 3.255764119219941222e+01 2.794191220492142096e-05 -9.387574967268745823e-06 -2.798149056168227451e-05 -1.727079947531199081e-08
3.000000000000000000e+00 2.000000000000000000e+00 3.182766092567909766e+01 5.596298112336454901e-05 -1.880690254528216584e-05 -2.809899763042559754e-05 -3.448759531650598138e-08
3.000000000000000000e+00 3.000000000000000000e+00 3.111269837220809009e+01 8.413990746577261265e-05 -2.828808803395741357e-05 -2.828808803395740679e-05 -5.159369187815351617e-08
3.000000000000000000e+00 4.000000000000000000e+00 3.041381265149109936e+01 1.125391571912793626e-04 -3.785964020262704065e-05 -2.853982166557729873e-05 -6.853693647931435179e-08
3.000000000000000000e+00 5.000000000000000000e+00 2.973213749463701205e+01 1.412195507969272101e-04 -4.754500330818484821e-05 -2.883992062285527230e-05 -8.525719780375497041e-08
3.000000000000000000e+00 6.000000000000000000e+00 2.906888370749726747e+01 1.702189984369899072e-04 -5.736416715165120524e-05 -2.917116584156687466e-05 -1.017034730752339059e-07
3.000000000000000000e+00 7.000000000000000000e+00 2.842534080710379030e+01 1.995618824800609594e-04 -6.732831315120839084e-05 -2.951070193935042912e-05 -1.178117785009726720e-07
3.000000000000000000e+00 8.000000000000000000e+00 2.780287754891568852e+01 2.292404023156907654e-04 -7.744287438234175383e-05 -2.983240037222248517e-05 -1.335319161183904507e-07
3.000000000000000000e+00 9.000000000000000000e+00 2.720294101747088789e+01 2.592266832245059298e-04 -8.770034086733369846e-05 -3.010442673314953055e-05 -1.487961522722276806e-07
3.000000000000000000e+00 1.000000000000000000e+01 2.662705391138869615e+01 2.894492557819898265e-04 -9.808475525813458839e-05 -3.029175533884382503e-05 -1.635552711877724490e-07
3.000000000000000000e+00 1.100000000000000000e+01 2.607680962081059661e+01 3.198101939021935798e-04 -1.085629091076501440e-04 -3.035430206992727306e-05 -1.777385406500991104e-07
3.000000000000000000e+00 1.200000000000000000e+01 2.555386467836127551e+01 3.501578599218443727e-04 -1.190904435966774706e-04 -3.024985543722326928e-05 -1.912985197317191525e-07
3.000000000000000000e+00 1.300000000000000000e+01 2.505992817228333536e+01 3.803099047766401184e-04 -1.296019462360561384e-04 -2.993312482228260938e-05 -2.041629223468782641e-07
3.000000000000000000e+00 1.400000000000000000e+01 2.459674775249768786e+01 4.100241095664095914e-04 -1.400190960539319141e-04 -2.935935148611784097e-05 -2.162874919151881736e-07
3.000000000000000000e+00 1.500000000000000000e+01 2.416609194718914466e+01 4.390286077488758003e-04 -1.502405036658150533e-04 -2.848453332580325940e-05 -2.276004737767906971e-07
3.000000000000000000e+00 1.600000000000000000e+01 2.376972864800942631e+01 4.669931762180161102e-04 -1.601526137094406012e-04 -2.726978361785757296e-05 -2.380627248308700601e-07
3.000000000000000000e+00 1.700000000000000000e+01 2.340939982143925135e+01 4.935681749845909462e-04 -1.696203725671569949e-04 -2.568265339927017113e-05 -2.476055963353805157e-07
3.000000000000000000e+00 1.800000000000000000e+01 2.308679276123039159e+01 5.183584830165564525e-04 -1.785016555297327273e-04 -2.370182385841616227e-05 -2.561973171444137040e-07
3.000000000000000000e+00 1.900000000000000000e+01 2.280350850198275836e+01 5.409718227014232708e-04 -1.866397017292789325e-04 -2.131882778210277994e-05 -2.637751712073008875e-07
3.000000000000000000e+00 2.000000000000000000e+01 2.256102834535695578e+01 5.609961385807620124e-04 -1.938813325437875601e-04 -1.854197721420756820e-05 -2.703170843237185338e-07
3.000000000000000000e+00 2.100000000000000000e+01 2.236067977499789805e+01 5.780557771298384072e-04 -2.000712427686196222e-04 -1.539712849942047020e-05 -2.757690577084598998e-07
3.000000000000000000e+00 2.200000000000000000e+01 2.220360331117451835e+01 5.917903955796029528e-04 -2.050730174725374209e-04 -1.192928523696923067e-05 -2.801208047382465482e-07
3.000000000000000000e+00 2.300000000000000000e+01 2.209072203437452231e+01 6.019143476037768685e-04 -2.087638511761690646e-04 -8.200942379880168248e-06 -2.833294744389531009e-07
3.000000000000000000e+00 2.400000000000000000e+01 2.202271554554523902e+01 6.081922803393632893e-04 -2.110557557845349225e-04 -4.290217339355606799e-06 -2.853981293813928274e-07
3.000000000000000000e+00 2.500000000000000000e+01 2.200000000000000000e+01 6.104947822824880821e-04 -2.118879253183533111e-04 -2.862968604810793051e-07 -2.862968604810793051e-07
3.000000000000000000e+00 2.600000000000000000e+01 2.202271554554523902e+01 6.087648740603254479e-04 -2.112447573711256118e-04 3.715534267919782217e-06 -2.860428705302089231e-07
3.000000000000000000e+00 2.700000000000000000e+01 2.209072203437452231e+01 6.030637137466485177e-04 -2.091432357904036000e-04 7.620021879191829408e-06 -2.846201418925625552e-07
3.000000000000000000e+00 2.800000000000000000e+01 2.220360331117451835e+01 5.935248303019417890e-04 -2.056455816104293466e-04 1.133791037143306755e-05 -2.820598901393379758e-07
3.000000000000000000e+00 2.900000000000000000e+01 2.236067977499789805e+01 5.803878930037823826e-04 -2.008411591254937573e-04 1.479107489657548787e-05 -2.783599948130797280e-07
3.000000000000000000e+00 3.000000000000000000e+01 2.256102834535695578e+01 5.639426805087908133e-04 -1.948542500573927083e-04 1.791691638304955753e-05 -2.735646101408289316e-07
3.000000000000000000e+00 3.100000000000000000e+01 2.280350850198275836e+01 5.445540602376832675e-04 -1.878226678209981865e-04 2.067038926433938020e-05 -2.676846006352171480e-07
3.000000000000000000e+00 3.200000000000000000e+01 2.308679276123039159e+01 5.226019019801120529e-04 -1.799032800680552564e-04 2.302550452311537396e-05 -2.607751355804786841e-07
3.000000000000000000e+00 3.300000000000000000e+01 2.340939982143925135e+01 4.985030511914525196e-04 -1.712507108577760058e-04 2.497388152079347396e-05 -2.528583803982384186e-07
3.000000000000000000e+00 3.400000000000000000e+01 2.376972864800942631e+01 4.726541389385251050e-04 -1.620233898021083334e-04 2.652383814210525627e-05 -2.439979532688815039e-07
3.000000000000000000e+00 3.500000000000000000e+01 2.416609194718914466e+01 4.454553749072420071e-04 -1.523649529011900496e-04 2.769661222341967947e-05 -2.342251056712161498e-07
3.000000000000000000e+00 3.600000000000000000e+01 2.459674775249768786e+01 4.172609144916857461e-04 -1.424122404083935688e-04 2.852450634044097037e-05 -2.236089789877759686e-07
3.000000000000000000e+00 3.700000000000000000e+01 2.505992817228333536e+01 3.884063622263600663e-04 -1.322803934773406900e-04 2.904633759965005095e-05 -2.121874612971133209e-07
3.000000000000000000e+00 3.800000000000000000e+01 2.555386467836127551e+01 3.591682392923856442e-04 -1.220727035716035716e-04 2.930599578735858159e-05 -2.000322468481815965e-07
3.000000000000000000e+00 3.900000000000000000e+01 2.607680962081059661e+01 3.297943706516429031e-04 -1.118691434046959507e-04 2.934821924796253575e-05 -1.871854814422340384e-07
3.000000000000000000e+00 4.000000000000000000e+01 2.662705391138869615e+01 3.004718007964605727e-04 -1.017371179523866192e-04 2.921826849948608979e-05 -1.737186979447035567e-07
3.000000000000000000e+00 4.100000000000000000e+01 2.720294101747088789e+01 2.713578336526707236e-04 -9.172266739454202939e-05 2.895844228110880728e-05 -1.596762621467145808e-07
3.000000000000000000e+00 4.200000000000000000e+01 2.780287754891568852e+01 2.425549162342429581e-04 -8.186102255571118581e-05 2.860894938611533117e-05 -1.451273342504091381e-07
3.000000000000000000e+00 4.300000000000000000e+01 2.842534080710379030e+01 2.141399348804400612e-04 -7.216977190700556545e-05 2.820509775694673494e-05 -1.301170053187372189e-07
3.000000000000000000e+00 4.400000000000000000e+01 2.906888370749726747e+01 1.861447207203494882e-04 -6.265836277829848588e-05 2.777910748299387920e-05 -1.147105199342354949e-07
3.000000000000000000e+00 4.500000000000000000e+01 2.973213749463701205e+01 1.585817199144523028e-04 -5.332279689939244425e-05 2.735771064915080216e-05 -9.895285538073707744e-08
3.000000000000000000e+00 4.600000000000000000e+01 3.041381265149109936e+01 1.314292994220478839e-04 -4.415354908209058167e-05 2.696455950404580393e-05 -8.290453639893814296e-08
3.000000000000000000e+00 4.700000000000000000e+01 3.111269837220809009e+01 1.046526009063606950e-04 -3.513162430984219896e-05 2.661797307334498380e-05 -6.661026024187182218e-08
3.000000000000000000e+00 4.800000000000000000e+01 3.182766092567909766e+01 7.819335327535791632e-05 -2.623464006539085605e-05 2.633364008105463678e-05 -5.012574192143361661e-08
3.000000000000000000e+00 4.900000000000000000e+01 3.255764119219941222e+01 5.198532074425142141e-05 -1.743426009562686269e-05 2.612232695410005991e-05 -3.349583283833719818e-08
3.000000000000000000e+00 5.000000000000000000e+01 3.330165161069342616e+01 2.594869936715779650e-05 -8.700370588164357626e-06 2.599266037212571070e-05 -1.677195442092974565e-08
4.000000000000000000e+00 1.000000000000000000e+00 3.189043743820394994e+01 3.736327162779543243e-05 -9.463835345758879391e-06 -3.742027794553929633e-05 -2.294240111751501515e-08
4.000000000000000000e+00 2.000000000000000000e+00 3.114482300479487265e+01 7.484055589107859265e-05 -1.896493048862744977e-05 -3.758794278174197524e-05 -4.581148330748131521e-08
4.000000000000000000e+00 3.000000000000000000e+00 3.041381265149109936e+01 1.125391571912793761e-04 -2.853982166557729873e-05 -3.785964020262704065e-05 -6.853693647931435179e-08
4.000000000000000000e+00 4.000000000000000000e+00 2.969848480983499428e+01 1.505598362963326740e-04 -3.822184576285488441e-05 -3.822184576285487763e-05 -9.104133098118206199e-08
4.000000000000000000e+00 5.000000000000000000e+00 2.900000000000000000e+01 1.889828487169891314e-04 -4.804198650426707911e-05 -3.865735151169147810e-05 -1.132562934107737059e-07
4.000000000000000000e+00 6.000000000000000000e+00 2.831960451701259274e+01 2.278745393197156301e-04 -5.802449757995184953e-05 -3.914156863400928784e-05 -1.350994678137984028e-07
4.000000000000000000e+00 7.000000000000000000e+00 2.765863337187866122e+01 2.672659859850077071e-04 -6.818913508593097393e-05 -3.964558523341883201e-05 -1.565036820582366064e-07
4.000000000000000000e+00 8.000000000000000000e+00 2.701851217221259205e+01 3.071657097865532942e-04 -7.854480294314724557e-05 -4.013262273914897245e-05 -1.773814106187680470e-07
4.000000000000000000e+00 9.000000000000000000e+00 2.640075756488817049e+01 3.475312314633056520e-04 -8.909303903516620823e-05 -4.056112190382860474e-05 -1.976665433843277555e-07
4.000000000000000000e+00 1.000000000000000000e+01 2.580697580112788003e+01 3.882879535942105036e-04 -9.981974760023517765e-05 -4.088170884967268865e-05 -2.172669330556575070e-07
4.000000000000000000e+00 1.100000000000000000e+01 2.523885892824792521e+01 4.292946491626510293e-04 -1.106999508760701757e-04 -4.104063741002618232e-05 -2.361181651412756592e-07
