0.000000000000000000e+00 -3.825883897001275858e-04 -1.978934918945448717e-03
1.000000000000000000e+00 -3.825883897001278026e-04 -1.900269128109046378e-03
2.000000000000000000e+00 -3.825883897001275315e-04 -1.862215309316740588e-03
3.000000000000000000e+00 -3.825883897001275858e-04 -1.824939758678889492e-03
4.000000000000000000e+00 -3.825883897001275858e-04 -1.788418932692359279e-03
5.000000000000000000e+00 -3.825883897001275858e-04 -1.752634214082918369e-03
6.000000000000000000e+00 -3.825883897001278026e-04 -1.717568966849098875e-03
7.000000000000000000e+00 -3.825883897001276942e-04 -1.683207654975187517e-03
8.000000000000000000e+00 -3.825883897001275858e-04 -1.649535471381231508e-03
9.000000000000000000e+00 -3.825883897001279652e-04 -1.616538150978578427e-03
1.100000000000000000e+01 -3.825883897001278568e-04 -1.552513159541684925e-03
1.200000000000000000e+01 -3.825883897001281279e-04 -1.521458910911890026e-03
1.300000000000000000e+01 -3.825883897001279652e-04 -1.491026302614851477e-03
1.400000000000000000e+01 -3.825883897001281279e-04 -1.461202804088727446e-03
1.500000000000000000e+01 -3.825883897001275858e-04 -1.431976156844337817e-03
1.600000000000000000e+01 -3.825883897001279652e-04 -1.403334363291519702e-03
1.700000000000000000e+01 -3.825883897001278568e-04 -1.375265677580631441e-03
1.800000000000000000e+01 -3.825883897001275858e-04 -1.347758597792007417e-03
1.900000000000000000e+01 -3.825883897001279652e-04 -1.320801859056061015e-03
2.100000000000000000e+01 -3.825883897001278026e-04 -1.268495493711902867e-03
2.200000000000000000e+01 -3.825883897001280736e-04 -1.243124469013645811e-03
2.300000000000000000e+01 -3.825883897001279652e-04 -1.218260978785280779e-03
2.400000000000000000e+01 -3.825883897001279652e-04 -1.193894858464330687e-03
2.500000000000000000e+01 -3.825883897001283989e-04 -1.170016148773486437e-03
2.600000000000000000e+01 -3.825883897001281279e-04 -1.146615091283594099e-03
2.700000000000000000e+01 -3.825883897001282363e-04 -1.123682124128088647e-03
2.800000000000000000e+01 -3.825883897001281279e-04 -1.101207877852371404e-03
2.900000000000000000e+01 -3.825883897001278568e-04 -1.079183171385249360e-03
3.100000000000000000e+01 -3.825883897001276942e-04 -1.036446572112090236e-03
3.200000000000000000e+01 -3.825883897001279652e-04 -1.015717224340818457e-03
3.300000000000000000e+01 -3.825883897001281279e-04 -9.954024991057255477e-04
3.400000000000000000e+01 -3.825883897001281279e-04 -9.754941004764346082e-04
3.500000000000000000e+01 -3.825883897001282363e-04 -9.559838988377163723e-04
3.600000000000000000e+01 -3.825883897001280736e-04 -9.368639275108840876e-04
3.700000000000000000e+01 -3.825883897001279652e-04 -9.181263794505690676e-04
3.800000000000000000e+01 -3.825883897001279652e-04 -8.997636040140708944e-04
3.900000000000000000e+01 -3.825883897001279652e-04 -8.817681038007854633e-04
4.100000000000000000e+01 -3.825883897001280736e-04 -8.468496871610115733e-04
4.200000000000000000e+01 -3.825883897001275858e-04 -8.299125146355722541e-04
4.300000000000000000e+01 -3.825883897001279652e-04 -8.133140992710336534e-04
4.400000000000000000e+01 -3.825883897001281279e-04 -7.970476647723879083e-04
4.500000000000000000e+01 -3.825883897001280736e-04 -7.811065704797407567e-04
4.600000000000000000e+01 -3.825883897001280736e-04 -7.654843086437164651e-04
4.700000000000000000e+01 -3.825883897001285073e-04 -7.501745017568380546e-04
4.800000000000000000e+01 -3.825883897001282363e-04 -7.351708999395524004e-04
4.900000000000000000e+01 -3.825883897001280736e-04 -7.204673783796354839e-04
5.100000000000000000e+01 -3.825883897001285073e-04 -6.919366871200493185e-04
5.200000000000000000e+01 -3.825883897001282905e-04 -6.780978708105098651e-04
5.300000000000000000e+01 -3.825883897001282363e-04 -6.645358367722200427e-04
5.400000000000000000e+01 -3.825883897001281279e-04 -6.512450489062524776e-04
5.500000000000000000e+01 -3.825883897001280736e-04 -6.382200818732886374e-04
5.600000000000000000e+01 -3.825883897001280736e-04 -6.254556188749387305e-04
5.700000000000000000e+01 -3.825883897001280736e-04 -6.129464494798030506e-04
5.800000000000000000e+01 -3.825883897001278568e-04 -6.006874674933349815e-04
5.900000000000000000e+01 -3.825883897001282363e-04 -5.886736688705904857e-04
6.100000000000000000e+01 -3.825883897001278568e-04 -5.653621040541302470e-04
6.200000000000000000e+01 -3.825883897001281279e-04 -5.540548223160693007e-04
6.300000000000000000e+01 -3.825883897001278568e-04 -5.429736889648104211e-04
6.400000000000000000e+01 -3.825883897001281279e-04 -5.321141808346216721e-04
6.500000000000000000e+01 -3.825883897001281279e-04 -5.214718652381345257e-04
