0.000000000000000000e+00 5.013956754778018388e-01 -9.422537420957170090e-04
1.000000000000000000e+00 5.013956754778018388e-01 -9.562998167787121291e-04
2.000000000000000000e+00 5.013956754778019498e-01 -9.637908412732525175e-04
3.000000000000000000e+00 5.013956754778018388e-01 -9.715506596306050817e-04
4.000000000000000000e+00 5.013956754778019498e-01 -9.798456808304146365e-04
5.000000000000000000e+00 5.013956754778019498e-01 -9.883977911747455266e-04
6.000000000000000000e+00 5.013956754778018388e-01 -9.972644390272334975e-04
7.000000000000000000e+00 5.013956754778018388e-01 -1.006361991284246849e-03
8.000000000000000000e+00 5.013956754778018388e-01 -1.015691516566220778e-03
9.000000000000000000e+00 5.013956754778019498e-01 -1.025224531743810369e-03
1.100000000000000000e+01 5.013956754778018388e-01 -1.044863540686537034e-03
1.200000000000000000e+01 5.013956754778018388e-01 -1.054948966913006039e-03
1.300000000000000000e+01 5.013956754778018388e-01 -1.065201565398709617e-03
1.400000000000000000e+01 5.013956754778018388e-01 -1.075615711159509788e-03
1.500000000000000000e+01 5.013956754778018388e-01 -1.086186420038971322e-03
1.600000000000000000e+01 5.013956754778018388e-01 -1.096909687398983299e-03
1.700000000000000000e+01 5.013956754778018388e-01 -1.107782112787252925e-03
1.800000000000000000e+01 5.013956754778018388e-01 -1.118800906034191989e-03
1.900000000000000000e+01 5.013956754778019498e-01 -1.129963748417245383e-03
2.100000000000000000e+01 5.013956754778019498e-01 -1.152714372056450097e-03
2.200000000000000000e+01 5.013956754778018388e-01 -1.164299402033823483e-03
2.300000000000000000e+01 5.013956754778018388e-01 -1.176022894379433453e-03
2.400000000000000000e+01 5.013956754778018388e-01 -1.187884146715481289e-03
2.500000000000000000e+01 5.013956754778019498e-01 -1.199882669086036130e-03
2.600000000000000000e+01 5.013956754778018388e-01 -1.212018159992344930e-03
2.700000000000000000e+01 5.013956754778018388e-01 -1.224290485393404564e-03
2.800000000000000000e+01 5.013956754778018388e-01 -1.236699660801754853e-03
2.900000000000000000e+01 5.013956754778018388e-01 -1.249245835672284583e-03
3.100000000000000000e+01 5.013956754778018388e-01 -1.274750371898537198e-03
3.200000000000000000e+01 5.013956754778018388e-01 -1.287709588473863768e-03
3.300000000000000000e+01 5.013956754778018388e-01 -1.300807495557500379e-03
3.400000000000000000e+01 5.013956754778019498e-01 -1.314044740342839874e-03
3.500000000000000000e+01 5.013956754778019498e-01 -1.327422044248795794e-03
3.600000000000000000e+01 5.013956754778019498e-01 -1.340940196730802539e-03
3.700000000000000000e+01 5.013956754778018388e-01 -1.354600049812365028e-03
3.800000000000000000e+01 5.013956754778019498e-01 -1.368402513247515351e-03
3.900000000000000000e+01 5.013956754778018388e-01 -1.382348550236417884e-03
4.100000000000000000e+01 5.013956754778018388e-01 -1.410675442547333971e-03
4.200000000000000000e+01 5.013956754778018388e-01 -1.425058459410489132e-03
4.300000000000000000e+01 5.013956754778018388e-01 -1.439589367261406849e-03
4.400000000000000000e+01 5.013956754778018388e-01 -1.454269347414176424e-03
4.500000000000000000e+01 5.013956754778019498e-01 -1.469099617354246252e-03
4.600000000000000000e+01 5.013956754778019498e-01 -1.484081428873518455e-03
4.700000000000000000e+01 5.013956754778019498e-01 -1.499216066412902785e-03
4.800000000000000000e+01 5.013956754778018388e-01 -1.514504845589604480e-03
4.900000000000000000e+01 5.013956754778018388e-01 -1.529949111889109589e-03
5.100000000000000000e+01 5.013956754778018388e-01 -1.561309630305316928e-03
5.200000000000000000e+01 5.013956754778018388e-01 -1.577228712928552311e-03
5.300000000000000000e+01 5.013956754778018388e-01 -1.593308941968819012e-03
5.400000000000000000e+01 5.013956754778018388e-01 -1.609551797267514675e-03
5.500000000000000000e+01 5.013956754778019498e-01 -1.625958783284905083e-03
5.600000000000000000e+01 5.013956754778018388e-01 -1.642531428548685930e-03
5.700000000000000000e+01 5.013956754778018388e-01 -1.659271285171082201e-03
5.800000000000000000e+01 5.013956754778019498e-01 -1.676179928427678784e-03
5.900000000000000000e+01 5.013956754778018388e-01 -1.693258956391935702e-03
6.100000000000000000e+01 5.013956754778019498e-01 -1.727934670880812689e-03
6.200000000000000000e+01 5.013956754778018388e-01 -1.745534664927745868e-03
6.300000000000000000e+01 5.013956754778018388e-01 -1.763311658307008343e-03
6.400000000000000000e+01 5.013956754778018388e-01 -1.781267359200283023e-03
6.500000000000000000e+01 5.013956754778018388e-01 -1.799403497297959740e-03
6.600000000000000000e+01 5.013956754778019498e-01 -1.817721823700382431e-03
6.700000000000000000e+01 5.013956754778019498e-01 -1.836224110844613452e-03
6.800000000000000000e+01 5.013956754778018388e-01 -1.854912152454474186e-03
6.900000000000000000e+01 5.013956754778018388e-01 -1.873787763511874623e-03
7.100000000000000000e+01 5.013956754778018388e-01 -1.912109060150208976e-03
7.200000000000000000e+01 5.013956754778018388e-01 -1.931558481990777688e-03
7.300000000000000000e+01 5.013956754778019498e-01 -1.951202945863541325e-03
7.400000000000000000e+01 5.013956754778018388e-01 -1.971044373239903749e-03
7.500000000000000000e+01 5.013956754778019498e-01 -1.991084707035564380e-03
7.600000000000000000e+01 5.013956754778018388e-01 -2.011325911689538538e-03
7.700000000000000000e+01 5.013956754778018388e-01 -2.031769973254249871e-03
7.800000000000000000e+01 5.013956754778018388e-01 -2.052418899495909478e-03
7.900000000000000000e+01 5.013956754778018388e-01 -2.073274720004493477e-03
8.100000000000000000e+01 5.013956754778018388e-01 -2.115615272023124022e-03
8.200000000000000000e+01 5.013956754778019498e-01 -2.137104172943716553e-03
8.300000000000000000e+01 5.013956754778018388e-01 -2.158808307230084596e-03
8.400000000000000000e+01 5.013956754778019498e-01 -2.180729815535189901e-03
8.500000000000000000e+01 5.013956754778018388e-01 -2.202870861165464895e-03
8.600000000000000000e+01 5.013956754778018388e-01 -2.225233630243209689e-03
8.700000000000000000e+01 5.013956754778018388e-01 -2.247820331874922275e-03
8.800000000000000000e+01 5.013956754778018388e-01 -2.270633198325273504e-03
8.900000000000000000e+01 5.013956754778018388e-01 -2.293674485196490510e-03
9.100000000000000000e+01 5.013956754778018388e-01 -2.340451460410357312e-03
9.200000000000000000e+01 5.013956754778018388e-01 -2.364191778330638951e-03
9.300000000000000000e+01 5.013956754778018388e-01 -2.388169776220154441e-03
9.400000000000000000e+01 5.013956754778018388e-01 -2.412387829233308967e-03
9.500000000000000000e+01 5.013956754778018388e-01 -2.436848337040076109e-03
9.600000000000000000e+01 5.013956754778018388e-01 -2.461553724037770282e-03
9.700000000000000000e+01 5.013956754778019498e-01 -2.486506439566868020e-03
9.800000000000000000e+01 5.013956754778018388e-01 -2.511708958130803079e-03
9.900000000000000000e+01 5.013956754778019498e-01 -2.537163779619625199e-03
1.010000000000000000e+02 5.013956754778018388e-01 -2.588840459233602339e-03
1.020000000000000000e+02 5.013956754778018388e-01 -2.615067446137476354e-03
1.030000000000000000e+02 5.013956754778019498e-01 -2.641556993996894108e-03
1.040000000000000000e+02 5.013956754778018388e-01 -2.668311733120083337e-03
1.050000000000000000e+02 5.013956754778019498e-01 -2.695334320621114912e-03
1.060000000000000000e+02 5.013956754778018388e-01 -2.722627440668813539e-03
1.070000000000000000e+02 5.013956754778018388e-01 -2.750193804739079362e-03
1.080000000000000000e+02 5.013956754778019498e-01 -2.778036151870620033e-03
1.090000000000000000e+02 5.013956754778019498e-01 -2.806157248924036861e-03
1.110000000000000000e+02 5.013956754778018388e-01 -2.863246900926362439e-03
1.120000000000000000e+02 5.013956754778019498e-01 -2.892221131084567187e-03
1.130000000000000000e+02 5.013956754778018388e-01 -2.921485462124723612e-03
1.140000000000000000e+02 5.013956754778018388e-01 -2.951042804019959193e-03
1.150000000000000000e+02 5.013956754778018388e-01 -2.980896096189674088e-03
1.160000000000000000e+02 5.013956754778019498e-01 -3.011048307781817937e-03
1.170000000000000000e+02 5.013956754778019498e-01 -3.041502437958455707e-03
1.180000000000000000e+02 5.013956754778018388e-01 -3.072261516184619096e-03
1.190000000000000000e+02 5.013956754778018388e-01 -3.103328602520467362e-03
1.210000000000000000e+02 5.013956754778018388e-01 -3.166399194513468997e-03
1.220000000000000000e+02 5.013956754778018388e-01 -3.198408975942161527e-03
