1.000000000000000000e+00 1.000000000000000000e+00 3.394112549695427816e+01 4.424269032362341744e-04 4.424269227600844301e-04 -4.424269227600844301e-04
1.000000000000000000e+00 2.000000000000000000e+00 3.324154027718932269e+01 8.848538455201688602e-04 4.424075270469476646e-04 -8.848736501978742702e-04
1.000000000000000000e+00 3.000000000000000000e+00 3.255764119219941222e+01 1.327241957330129504e-03 4.423097302561649420e-04 -1.327320455435103798e-03
1.000000000000000000e+00 4.000000000000000000e+00 3.189043743820394994e+01 1.769473306032498744e-03 4.420356718995461110e-04 -1.769669755813234237e-03
1.000000000000000000e+00 5.000000000000000000e+00 3.124099870362661591e+01 2.211313301129221726e-03 4.414481823471937605e-04 -2.211705306166609868e-03
1.000000000000000000e+00 6.000000000000000000e+00 3.061045573002793319e+01 2.652369670726886265e-03 4.403718992556614198e-04 -2.653055285866438243e-03
1.000000000000000000e+00 7.000000000000000000e+00 3.000000000000000000e+01 3.092057099640544565e-03 4.385937531680072707e-04 -3.093151040495845973e-03
1.000000000000000000e+00 8.000000000000000000e+00 2.941088233970548416e+01 3.529557177062900807e-03 4.358655344127060523e-04 -3.531193219335770211e-03
1.000000000000000000e+00 9.000000000000000000e+00 2.884441020371191300e+01 3.963788168465956670e-03 4.319065625392986933e-04 -3.966112931242367010e-03
1.000000000000000000e+00 1.000000000000000000e+01 2.830194339616981125e+01 4.393370302141498193e-03 4.264091564019300250e-04 -4.396545110416693984e-03
1.000000000000000000e+00 1.100000000000000000e+01 2.778488797889960793e+01 4.816606481269816720e-03 4.190450813861580637e-04 -4.820797976665851421e-03
1.000000000000000000e+00 1.200000000000000000e+01 2.729468812791236232e+01 5.231460464913814321e-03 4.094754918526162177e-04 -5.236841091689028657e-03
1.000000000000000000e+00 1.300000000000000000e+01 2.683281572999747766e+01 5.635557464975049155e-03 3.973625454428172769e-04 -5.642292374960538454e-03
1.000000000000000000e+00 1.400000000000000000e+01 2.640075756488817049e+01 6.026185555799448874e-03 3.823847444812049183e-04 -6.034431308744538439e-03
1.000000000000000000e+00 1.500000000000000000e+01 2.600000000000000000e+01 6.400326953937458992e-03 3.642539091785073659e-04 -6.410214949074332161e-03
1.000000000000000000e+00 1.600000000000000000e+01 2.563201123595259290e+01 6.754693374156463606e-03 3.427350124886839600e-04 -6.766327423625110617e-03
1.000000000000000000e+00 1.700000000000000000e+01 2.529822128134703618e+01 7.085796978914826912e-03 3.176662230043479293e-04 -7.099234909983372782e-03
1.000000000000000000e+00 1.800000000000000000e+01 2.500000000000000000e+01 7.390025820165159465e-03 2.889793048042326069e-04 -7.405278193439956275e-03
1.000000000000000000e+00 1.900000000000000000e+01 2.473863375370596174e+01 7.663755588523292125e-03 2.567171333476272674e-04 -7.680768807658441139e-03
1.000000000000000000e+00 2.000000000000000000e+01 2.451530134426252516e+01 7.903460086860413999e-03 2.210475829396516684e-04 -7.922119991173518297e-03
1.000000000000000000e+00 2.100000000000000000e+01 2.433105012119287736e+01 8.105850754402595462e-03 1.822705274678775370e-04 -8.125971504556923214e-03
1.000000000000000000e+00 2.200000000000000000e+01 2.418677324489564739e+01 8.268001141796169073e-03 1.408172000840002616e-04 -8.289337424799399570e-03
1.000000000000000000e+00 2.300000000000000000e+01 2.408318915758459156e+01 8.387485154570595985e-03 9.723984619754849623e-05 -8.409729947934688546e-03
1.000000000000000000e+00 2.400000000000000000e+01 2.402082429892862692e+01 8.462480834191266066e-03 5.219220066165260880e-05 -8.485287468694396873e-03
1.000000000000000000e+00 2.500000000000000000e+01 2.400000000000000000e+01 8.491869555893901203e-03 6.401096423299529325e-06 -8.514857815166180025e-03
1.000000000000000000e+00 2.600000000000000000e+01 2.402082429892862692e+01 8.475283027037865125e-03 -3.936827331907366556e-05 -8.498067939060643255e-03
1.000000000000000000e+00 2.700000000000000000e+01 2.408318915758459156e+01 8.413133009255753872e-03 -8.435074263006200890e-05 -8.435334365691691400e-03
1.000000000000000000e+00 2.800000000000000000e+01 2.418677324489564739e+01 8.306581541777741107e-03 -1.278195254608011089e-04 -8.327852731318922258e-03
1.000000000000000000e+00 2.900000000000000000e+01 2.433105012119287736e+01 8.157493958334151654e-03 -1.691210022617250369e-04 -8.177527996761089005e-03
1.000000000000000000e+00 3.000000000000000000e+01 2.451530134426252516e+01 7.968339537254291033e-03 -2.077030913416131469e-04 -7.986891255601848150e-03
1.000000000000000000e+00 3.100000000000000000e+01 2.473863375370596174e+01 7.742087775650925360e-03 -2.431348350755086277e-04 -7.758971447360049969e-03
1.000000000000000000e+00 3.200000000000000000e+01 2.500000000000000000e+01 7.482069867103273778e-03 -2.751167446199869263e-04 -7.497171621582963442e-03
1.000000000000000000e+00 3.300000000000000000e+01 2.529822128134703618e+01 7.191854286410951508e-03 -3.034815208312531022e-04 -7.205120794346376624e-03
1.000000000000000000e+00 3.400000000000000000e+01 2.563201123595259290e+01 6.875106825440767573e-03 -3.281870736059583175e-04 -6.886549182565362623e-03
1.000000000000000000e+00 3.500000000000000000e+01 2.600000000000000000e+01 6.535480139199034873e-03 -3.493027367711047486e-04 -6.545156718477201235e-03
1.000000000000000000e+00 3.600000000000000000e+01 2.640075756488817049e+01 6.176501351898558076e-03 -3.669918012814562223e-04 -6.184516894846172133e-03
1.000000000000000000e+00 3.700000000000000000e+01 2.683281572999747766e+01 5.801496536636122428e-03 -3.814912460863490763e-04 -5.807983449145836044e-03
1.000000000000000000e+00 3.800000000000000000e+01 2.729468812791236232e+01 5.413518859725859923e-03 -3.930917819503004437e-04 -5.418635239873793343e-03
1.000000000000000000e+00 3.900000000000000000e+01 2.778488797889960793e+01 5.015312972735521541e-03 -4.021181841794346443e-04 -5.019225697245560322e-03
1.000000000000000000e+00 4.000000000000000000e+01 2.830194339616981125e+01 4.609282491366990635e-03 -4.089124539269051693e-04 -4.612166450686208848e-03
1.000000000000000000e+00 4.100000000000000000e+01 2.884441020371191300e+01 4.197488064881711202e-03 -4.138186909069438944e-04 -4.199512695781710755e-03
1.000000000000000000e+00 4.200000000000000000e+01 2.941088233970548416e+01 3.781645109553102846e-03 -4.171716718287222462e-04 -3.782975494349736546e-03
1.000000000000000000e+00 4.300000000000000000e+01 3.000000000000000000e+01 3.363144721224266710e-03 -4.192871774148152191e-04 -3.363931810390533884e-03
1.000000000000000000e+00 4.400000000000000000e+01 3.061045573002793319e+01 2.943070754723472408e-03 -4.204558038465408976e-04 -2.943453916611749131e-03
1.000000000000000000e+00 4.500000000000000000e+01 3.124099870362661591e+01 2.522233113531184914e-03 -4.209378211466336794e-04 -2.522333522618863851e-03
1.000000000000000000e+00 4.600000000000000000e+01 3.189043743820394994e+01 2.101195112430205049e-03 -4.209608273004031591e-04 -2.101118899339451777e-03
1.000000000000000000e+00 4.700000000000000000e+01 3.255764119219941222e+01 1.680311458930378596e-03 -4.207175591883147159e-04 -1.680145519331815909e-03
1.000000000000000000e+00 4.800000000000000000e+01 3.324154027718932269e+01 1.259759994053575617e-03 -4.203657748575193118e-04 -1.259574886348029110e-03
1.000000000000000000e+00 4.900000000000000000e+01 3.394112549695427816e+01 8.395799092153399725e-04 -4.200275274893587336e-04 -8.394274298137383234e-04
1.000000000000000000e+00 5.000000000000000000e+01 3.465544690232691494e+01 4.197049390748582042e-04 -4.197899546076699863e-04 -4.196201186324156830e-04
2.000000000000000000e+00 1.000000000000000000e+00 3.324154027718932269e+01 8.848538455201688602e-04 8.848736501978742702e-04 -4.424075270469476646e-04
2.000000000000000000e+00 2.000000000000000000e+00 3.252691193458118590e+01 1.769747300395748540e-03 8.848935326750194223e-04 -8.848935326750194223e-04
2.000000000000000000e+00 3.000000000000000000e+00 3.182766092567909766e+01 2.654640910870207596e-03 8.847961056153599672e-04 -1.327497620817807500e-03
2.000000000000000000e+00 4.000000000000000000e+00 3.114482300479487265e+01 3.539339511626468475e-03 8.843848507315060694e-04 -1.770180264457761783e-03
2.000000000000000000e+00 5.000000000000000000e+00 3.047950130825634218e+01 4.423410612333219735e-03 8.833855300532040059e-04 -2.212784799633007136e-03
2.000000000000000000e+00 6.000000000000000000e+00 2.983286778035259701e+01 5.306110571732876487e-03 8.814457343292361052e-04 -2.654995583473920926e-03
2.000000000000000000e+00 7.000000000000000000e+00 2.920616373302046753e+01 6.186302080991691946e-03 8.781379334693319681e-04 -3.096301201201398512e-03
2.000000000000000000e+00 8.000000000000000000e+00 2.860069929215018192e+01 7.062386438671540423e-03 8.729618907465210367e-04 -3.535952327564268003e-03
2.000000000000000000e+00 9.000000000000000000e+00 2.801785145224380003e+01 7.932225862484734019e-03 8.653518910809237727e-04 -3.972928557015848947e-03
2.000000000000000000e+00 1.000000000000000000e+01 2.745906043549196340e+01 8.793090220833387968e-03 8.546850454234844116e-04 -4.405899963183588890e-03
2.000000000000000000e+00 1.100000000000000000e+01 2.692582403567251959e+01 9.641595953331702842e-03 8.402959812723346730e-04 -4.833203189273279667e-03
2.000000000000000000e+00 1.200000000000000000e+01 2.641968962724581260e+01 1.047368218337805731e-02 8.214943982946870324e-04 -5.252814403236859449e-03
2.000000000000000000e+00 1.300000000000000000e+01 2.594224354214569317e+01 1.128458474992107691e-02 7.975902170555097814e-04 -5.662344176019260510e-03
2.000000000000000000e+00 1.400000000000000000e+01 2.549509756796392423e+01 1.206886261748907688e-02 7.679225741137937072e-04 -6.059033316688278159e-03
2.000000000000000000e+00 1.500000000000000000e+01 2.507987240796890660e+01 1.282042989814866432e-02 7.318961148805721781e-04 -6.439779158330443884e-03
2.000000000000000000e+00 1.600000000000000000e+01 2.469817807045693669e+01 1.353265484725022123e-02 6.890199609090406213e-04 -6.801167516778171794e-03
2.000000000000000000e+00 1.700000000000000000e+01 2.435159132377184221e+01 1.419846981996674556e-02 6.389507698148456580e-04 -7.139542522520624449e-03
2.000000000000000000e+00 1.800000000000000000e+01 2.404163056034261459e+01 1.481055638687991255e-02 5.815338976750683564e-04 -7.451084369392020623e-03
2.000000000000000000e+00 1.900000000000000000e+01 2.376972864800942631e+01 1.536153761531688228e-02 5.168417977335620223e-04 -7.731927283241326644e-03
2.000000000000000000e+00 2.000000000000000000e+01 2.353720459187963954e+01 1.584423998234703659e-02 4.452026968984820754e-04 -7.978280759822965751e-03
2.000000000000000000e+00 2.100000000000000000e+01 2.334523505985750447e+01 1.625194300911384643e-02 3.672174336258812732e-04 -8.186583932461466429e-03
2.000000000000000000e+00 2.200000000000000000e+01 2.319482700948640286e+01 1.657867484959879914e-02 2.837584433777653320e-04 -8.353648341777044142e-03
2.000000000000000000e+00 2.300000000000000000e+01 2.308679276123039159e+01 1.681945989586937709e-02 1.959500438949973028e-04 -8.476815994912125299e-03
2.000000000000000000e+00 2.400000000000000000e+01 2.302172886644267535e+01 1.697057493738879375e-02 1.051278672314914786e-04 -8.554082538265603275e-03
2.000000000000000000e+00 2.500000000000000000e+01 2.300000000000000000e+01 1.702971563033236005e-02 1.278047036624638255e-05 -8.584212620119630044e-03
2.000000000000000000e+00 2.600000000000000000e+01 2.302172886644267535e+01 1.699613587812128651e-02 -7.952344947448862500e-05 -8.566797813927773397e-03
2.000000000000000000e+00 2.700000000000000000e+01 2.308679276123039159e+01 1.687066873138338280e-02 -1.702152077417209974e-04 -8.502290082249563952e-03
2.000000000000000000e+00 2.800000000000000000e+01 2.319482700948640286e+01 1.665570546263784452e-02 -2.578063689306023948e-04 -8.391968272241957794e-03
2.000000000000000000e+00 2.900000000000000000e+01 2.334523505985750447e+01 1.635505599352217801e-02 -3.409614757170741084e-04 -8.237880221433631356e-03
2.000000000000000000e+00 3.000000000000000000e+01 2.353720459187963954e+01 1.597378251120369630e-02 -4.185565494010390353e-04 -8.042727258877746879e-03
2.000000000000000000e+00 3.100000000000000000e+01 2.376972864800942631e+01 1.551794289472009994e-02 -4.897196340188847072e-04 -7.809741103097625307e-03
2.000000000000000000e+00 3.200000000000000000e+01 2.404163056034261459e+01 1.499434324316592688e-02 -5.538506530136733455e-04 -7.542525543555619362e-03
2.000000000000000000e+00 3.300000000000000000e+01 2.435159132377184221e+01 1.441024158869275325e-02 -6.106224390176008196e-04 -7.244913749722400875e-03
2.000000000000000000e+00 3.400000000000000000e+01 2.469817807045693669e+01 1.377309836513072525e-02 -6.599640758691753886e-04 -6.920813488542390188e-03
2.000000000000000000e+00 3.500000000000000000e+01 2.507987240796890660e+01 1.309031343695440247e-02 -7.020322877191904898e-04 -6.574085930753688009e-03
2.000000000000000000e+00 3.600000000000000000e+01 2.549509756796392423e+01 1.236903378969234427e-02 -7.371732693313651913e-04 -6.208427070297684210e-03
2.000000000000000000e+00 3.700000000000000000e+01 2.594224354214569317e+01 1.161596689829167209e-02 -7.658816549723787906e-04 -5.827289929301786818e-03
2.000000000000000000e+00 3.800000000000000000e+01 2.641968962724581260e+01 1.083727047974758669e-02 -7.887577519002757220e-04 -5.433813862384659354e-03
2.000000000000000000e+00 3.900000000000000000e+01 2.692582403567251959e+01 1.003845139449112064e-02 -8.064687891875844949e-04 -5.030792387555452216e-03
2.000000000000000000e+00 4.000000000000000000e+01 2.745906043549196340e+01 9.224332901372417695e-03 -8.197130014638495665e-04 -4.620645712149849121e-03
2.000000000000000000e+00 4.100000000000000000e+01 2.801785145224380003e+01 8.399025391563421511e-03 -8.291909563364723013e-04 -4.205424428266549969e-03
2.000000000000000000e+00 4.200000000000000000e+01 2.860069929215018192e+01 7.565950988699473093e-03 -8.355808853911768710e-04 -3.786813028232223835e-03
2.000000000000000000e+00 4.300000000000000000e+01 2.920616373302046753e+01 6.727863620781067769e-03 -8.395215777379874157e-04 -3.366156102215434390e-03
2.000000000000000000e+00 4.400000000000000000e+01 2.983286778035259701e+01 5.886907833223498261e-03 -8.415982877716700339e-04 -2.944480107927748523e-03
2.000000000000000000e+00 4.500000000000000000e+01 3.047950130825634218e+01 5.044667045237727701e-03 -8.423350172722973532e-04 -2.522530446245421082e-03
2.000000000000000000e+00 4.600000000000000000e+01 3.114482300479487265e+01 4.202237798678903555e-03 -8.421880032870479420e-04 -2.100801826823206053e-03
2.000000000000000000e+00 4.700000000000000000e+01 3.182766092567909766e+01 3.360291038663631817e-03 -8.415440129914226672e-04 -1.679578375732964854e-03
2.000000000000000000e+00 4.800000000000000000e+01 3.252691193458118590e+01 2.519149772696058220e-03 -8.407180895180775852e-04 -1.258966834853210252e-03
2.000000000000000000e+00 4.900000000000000000e+01 3.324154027718932269e+01 1.678854859627476647e-03 -8.399547677156134814e-04 -8.389355824632750572e-04
2.000000000000000000e+00 5.000000000000000000e+01 3.397057550292606010e+01 8.392402372648313661e-04 -8.394274298137383234e-04 -4.193481835883414123e-04
3.000000000000000000e+00 1.000000000000000000e+00 3.255764119219941222e+01 1.327241957330129504e-03 1.327320455435103798e-03 -4.423097302561650505e-04
3.000000000000000000e+00 2.000000000000000000e+00 3.182766092567909766e+01 2.654640910870207596e-03 1.327497620817807500e-03 -8.847961056153599672e-04
3.000000000000000000e+00 3.000000000000000000e+00 3.111269837220809009e+01 3.982237198965744504e-03 1.327596462038907249e-03 -1.327596462038907249e-03
3.000000000000000000e+00 4.000000000000000000e+00 3.041381265149109936e+01 5.309833834948022094e-03 1.327322850714745747e-03 -1.770770415805262253e-03
3.000000000000000000e+00 5.000000000000000000e+00 2.973213749463701205e+01 6.636882900395235999e-03 1.326263501363353012e-03 -2.214258426094567814e-03
3.000000000000000000e+00 6.000000000000000000e+00 2.906888370749726747e+01 7.962360837674728117e-03 1.323888300824052795e-03 -2.657843319435969440e-03
3.000000000000000000e+00 7.000000000000000000e+00 2.842534080710379030e+01 9.284659502043341589e-03 1.319550497258354348e-03 -3.101106379472071128e-03
3.000000000000000000e+00 8.000000000000000000e+00 2.780287754891568852e+01 1.060146183219143681e-02 1.312492890227156053e-03 -3.543389308503184024e-03
3.000000000000000000e+00 9.000000000000000000e+00 2.720294101747088789e+01 1.190964528249765370e-02 1.301854198158619580e-03 -3.983749668836694333e-03
3.000000000000000000e+00 1.000000000000000000e+01 2.662705391138869615e+01 1.320517022850867597e-02 1.286683788659361179e-03 -4.420926630275581228e-03
3.000000000000000000e+00 1.100000000000000000e+01 2.607680962081059661e+01 1.448301285981637605e-02 1.265959521439428623e-03 -4.853301203286540348e-03
3.000000000000000000e+00 1.200000000000000000e+01 2.555386467836127551e+01 1.573708927138753322e-02 1.238616478598597061e-03 -5.278873393569350619e-03
3.000000000000000000e+00 1.300000000000000000e+01 2.505992817228333536e+01 1.696024581701357017e-02 1.203581458894235554e-03 -5.695237513022612802e-03
3.000000000000000000e+00 1.400000000000000000e+01 2.459674775249768786e+01 1.814425218917600433e-02 1.159819726792387859e-03 -6.099583400381027379e-03
3.000000000000000000e+00 1.500000000000000000e+01 2.416609194718914466e+01 1.927988527059834589e-02 1.106388109268401435e-03 -6.488701855462587417e-03
3.000000000000000000e+00 1.600000000000000000e+01 2.376972864800942631e+01 2.035702840771280719e-02 1.042498376678864525e-03 -6.859026206067100721e-03
3.000000000000000000e+00 1.700000000000000000e+01 2.340939982143925135e+01 2.136488202395607494e-02 9.675830756181967585e-04 -7.206684384230934923e-03
3.000000000000000000e+00 1.800000000000000000e+01 2.308679276123039159e+01 2.229219455894920071e-02 8.813640655249352363e-04 -7.527595109020136441e-03
3.000000000000000000e+00 1.900000000000000000e+01 2.280350850198275836e+01 2.312761015500594541e-02 7.839135237785732624e-04 -7.817576355486428180e-03
3.000000000000000000e+00 2.000000000000000000e+01 2.256102834535695578e+01 2.386002160650634724e-02 6.757042321597923201e-04 -8.072497764937900874e-03
3.000000000000000000e+00 2.100000000000000000e+01 2.236067977499789805e+01 2.447901861932553005e-02 5.576381094219550610e-04 -8.288436334600780830e-03
3.000000000000000000e+00 2.200000000000000000e+01 2.220360331117451835e+01 2.497529782535025736e-02 4.310492625346582646e-04 -8.461862159394926627e-03
3.000000000000000000e+00 2.300000000000000000e+01 2.209072203437452231e+01 2.534111714439484658e-02 2.976740426861076289e-04 -8.589804395744115792e-03
3.000000000000000000e+00 2.400000000000000000e+01 2.202271554554523902e+01 2.557064591072247262e-02 1.595888258691564865e-04 -8.670020332589654238e-03
3.000000000000000000e+00 2.500000000000000000e+01 2.200000000000000000e+01 2.566029479613315956e-02 1.911637208546965172e-05 -8.701113571494138374e-03
3.000000000000000000e+00 2.600000000000000000e+01 2.202271554554523902e+01 2.560887865489341192e-02 -1.212908111891380231e-04 -8.682626901383761614e-03
3.000000000000000000e+00 2.700000000000000000e+01 2.209072203437452231e+01 2.541771317375488351e-02 -2.591802843158776126e-04 -8.615061130738583400e-03
3.000000000000000000e+00 2.800000000000000000e+01 2.220360331117451835e+01 2.509051808626165669e-02 -3.922293862767354394e-04 -8.499856269611260479e-03
3.000000000000000000e+00 2.900000000000000000e+01 2.236067977499789805e+01 2.463325440120141263e-02 -5.183620156259359513e-04 -8.339298587678690630e-03
3.000000000000000000e+00 3.000000000000000000e+01 2.256102834535695578e+01 2.405379405500978479e-02 -6.358422096776183280e-04 -8.136402505343635905e-03
3.000000000000000000e+00 3.100000000000000000e+01 2.280350850198275836e+01 2.336156998184617598e-02 -7.433365503976361449e-04 -7.894741350002376298e-03
3.000000000000000000e+00 3.200000000000000000e+01 2.308679276123039159e+01 2.256712095421451250e-02 -8.399440979952113584e-04 -7.618281492394110045e-03
3.000000000000000000e+00 3.300000000000000000e+01 2.340939982143925135e+01 2.168168178585575326e-02 -9.251935758444827101e-04 -7.311196299430991995e-03
3.000000000000000000e+00 3.400000000000000000e+01 2.376972864800942631e+01 2.071673380252554708e-02 -9.990148925746716174e-04 -6.977710538502093426e-03
3.000000000000000000e+00 3.500000000000000000e+01 2.416609194718914466e+01 1.968365200070641002e-02 -1.061689155015810293e-03 -6.621947495179771742e-03
3.000000000000000000e+00 3.600000000000000000e+01 2.459674775249768786e+01 1.859335549249392650e-02 -1.113787802733356980e-03 -6.247820545885797786e-03
3.000000000000000000e+00 3.700000000000000000e+01 2.505992817228333536e+01 1.745607639523969606e-02 -1.156104453999374365e-03 -5.858936291448707534e-03
3.000000000000000000e+00 3.800000000000000000e+01 2.555386467836127551e+01 1.628114658449517776e-02 -1.189589323696635045e-03 -5.458542408535078418e-03
3.000000000000000000e+00 3.900000000000000000e+01 2.607680962081059661e+01 1.507689774784642597e-02 -1.215286334414244877e-03 -5.049485126605879684e-03
3.000000000000000000e+00 4.000000000000000000e+01 2.662705391138869615e+01 1.385057391566668801e-02 -1.234280413215807851e-03 -4.634203525495594021e-03
3.000000000000000000e+00 4.100000000000000000e+01 2.720294101747088789e+01 1.260833692141481027e-02 -1.247651374824568747e-03 -4.214727004303643956e-03
3.000000000000000000e+00 4.200000000000000000e+01 2.780287754891568852e+01 1.135527116601755052e-02 -1.256439997879837608e-03 -3.792699399400550030e-03
3.000000000000000000e+00 4.300000000000000000e+01 2.842534080710379030e+01 1.009545692565513506e-02 -1.261620097719290748e-03 -3.369400057922898074e-03
3.000000000000000000e+00 4.400000000000000000e+01 2.906888370749726747e+01 8.832030970578969020e-03 -1.264081459816553989e-03 -2.945782595644726772e-03
3.000000000000000000e+00 4.500000000000000000e+01 2.973213749463701205e+01 7.567294006022027078e-03 -1.264616102251175933e-03 -2.522506782405104127e-03
3.000000000000000000e+00 4.600000000000000000e+01 3.041381265149109936e+01 6.302798766076617154e-03 -1.263912897812859495e-03 -2.099981492831247930e-03
3.000000000000000000e+00 4.700000000000000000e+01 3.111269837220809009e+01 5.039468210396308087e-03 -1.262552551158310516e-03 -1.678399629004235540e-03
3.000000000000000000e+00 4.800000000000000000e+01 3.182766092567909766e+01 3.777693663759996122e-03 -1.261008568127209000e-03 -1.257779650668763329e-03
3.000000000000000000e+00 4.900000000000000000e+01 3.255764119219941222e+01 2.517451074141890087e-03 -1.259646178754227682e-03 -8.380000363107596153e-04
3.000000000000000000e+00 5.000000000000000000e+01 3.330165161069342616e+01 1.258401306251540975e-03 -1.258725537070945043e-03 -4.188374204810425372e-04
4.000000000000000000e+00 1.000000000000000000e+00 3.189043743820394994e+01 1.769473306032498961e-03 1.769669755813234237e-03 -4.420356718995461110e-04
4.000000000000000000e+00 2.000000000000000000e+00 3.114482300479487265e+01 3.539339511626468475e-03 1.770180264457761566e-03 -8.843848507315060694e-04
4.000000000000000000e+00 3.000000000000000000e+00 3.041381265149109936e+01 5.309833834948022094e-03 1.770770415805262253e-03 -1.327322850714745747e-03
4.000000000000000000e+00 4.000000000000000000e+00 2.969848480983499428e+01 7.080880343236992981e-03 1.771046814787166634e-03 -1.771046814787166634e-03
4.000000000000000000e+00 5.000000000000000000e+00 2.900000000000000000e+01 8.851927464522355363e-03 1.770458433683911193e-03 -2.215637058207966560e-03
4.000000000000000000e+00 6.000000000000000000e+00 2.831960451701259274e+01 1.062179721060481537e-02 1.768293687706739420e-03 -2.661013339167150361e-03
4.000000000000000000e+00 7.000000000000000000e+00 2.765863337187866122e+01 1.238851483993583420e-02 1.763683922536546551e-03 -3.106894292727229411e-03
4.000000000000000000e+00 8.000000000000000000e+00 2.701851217221259205e+01 1.414916505567790847e-02 1.755605180111144241e-03 -3.552749448081439151e-03
4.000000000000000000e+00 9.000000000000000000e+00 2.640075756488817049e+01 1.589972520015812268e-02 1.742889212853320977e-03 -3.997757459333541041e-03
4.000000000000000000e+00 1.000000000000000000e+01 2.580697580112788003e+01 1.763494348138455042e-02 1.724236579873330427e-03 -4.440756406272228229e-03
4.000000000000000000e+00 1.100000000000000000e+01 2.523885892824792521e+01 1.934819835990478354e-02 1.698242744566104065e-03 -4.880205505893061256e-03
4.000000000000000000e+00 1.200000000000000000e+01 2.469817807045693669e+01 2.103142897051675855e-02 1.663430708030759486e-03 -5.314141294821413466e-03
4.000000000000000000e+00 1.300000000000000000e+01 2.418677324489564739e+01 2.267505977596630251e-02 1.618300223867186541e-03 -5.740153554860724650e-03
4.000000000000000000e+00 1.400000000000000000e+01 2.370653918225939449e+01 2.426802941825113163e-02 1.561386916553768323e-03 -6.155361863319035870e-03
4.000000000000000000e+00 1.500000000000000000e+01 2.325940669922601600e+01 2.579783360907383916e-02 1.491338920566645521e-03 -6.556423628884300997e-03
